sleep_key,Sleep_Quality
39518,average
39519,poor
39520,average
39521,poor
39522,poor
39523,average
39524,good
39525,poor
39526,good
39527,good
39528,average
39529,average
39530,good
39531,poor
39532,good
39533,poor
39534,poor
39535,good
39536,good
39537,average
39538,poor
39539,average
39540,poor
39541,average
39542,average
39543,good
39544,poor
39545,good
39546,poor
39547,poor
39548,average
39549,average
39550,average
39551,poor
39552,poor
39553,good
39554,poor
39555,good
39556,poor
39557,good
39558,poor
39559,poor
39560,good
39561,poor
39562,poor
39563,average
39564,average
39565,average
39566,average
39567,good
39568,poor
39569,poor
39570,good
39571,average
39572,good
39573,good
39574,poor
39575,good
39576,good
39577,good
39578,good
39579,good
39580,poor
39581,good
39582,average
39583,average
39584,good
39585,good
39586,good
39587,average
39588,poor
39589,average
39590,poor
39591,poor
39592,poor
39593,average
39594,poor
39595,poor
39596,average
39597,average
39598,poor
39599,average
39600,good
39601,good
39602,good
39603,poor
39604,average
39605,good
39606,poor
39607,average
39608,average
39609,good
39610,good
39611,poor
39612,average
39613,good
39614,good
39615,good
39616,good
39617,poor
39618,good
39619,poor
39620,average
39621,average
39622,average
39623,poor
39624,average
39625,poor
39626,poor
39627,average
39628,poor
39629,good
39630,poor
39631,good
39632,average
39633,good
39634,good
39635,poor
39636,average
39637,average
39638,poor
39639,poor
39640,average
39641,average
39642,poor
39643,average
39644,good
39645,poor
39646,average
39647,good
39648,average
39649,average
39650,good
39651,good
39652,poor
39653,average
39654,good
39655,good
39656,average
39657,good
39658,good
39659,average
39660,average
39661,good
39662,average
39663,good
39664,poor
39665,average
39666,poor
39667,average
39668,average
39669,good
39670,average
39671,average
39672,average
39673,poor
39674,average
39675,average
39676,poor
39677,poor
39678,poor
39679,good
39680,poor
39681,good
39682,poor
39683,poor
39684,poor
39685,poor
39686,average
39687,average
39688,poor
39689,average
39690,poor
39691,poor
39692,average
39693,poor
39694,poor
39695,good
39696,poor
39697,average
39698,average
39699,average
39700,good
39701,good
39702,average
39703,good
39704,good
39705,poor
39706,average
39707,average
39708,poor
39709,poor
39710,average
39711,poor
39712,poor
39713,good
39714,average
39715,poor
39716,good
39717,poor
39718,average
39719,good
39720,average
39721,average
39722,good
39723,good
39724,average
39725,average
39726,poor
39727,good
39728,average
39729,good
39730,good
39731,average
39732,good
39733,poor
39734,average
39735,poor
39736,good
39737,poor
39738,good
39739,poor
39740,average
39741,poor
39742,average
39743,good
39744,good
39745,poor
39746,good
39747,average
39748,average
39749,average
39750,poor
39751,average
39752,good
39753,good
39754,poor
39755,average
39756,average
39757,poor
39758,poor
39759,average
39760,good
39761,good
39762,good
39763,average
39764,poor
39765,average
39766,poor
39767,average
39768,poor
39769,average
39770,good
39771,poor
39772,average
39773,good
39774,average
39775,poor
39776,good
39777,average
39778,good
39779,poor
39780,average
39781,good
39782,good
39783,good
39784,good
39785,poor
39786,good
39787,poor
39788,average
39789,poor
39790,average
39791,average
39792,good
39793,average
39794,poor
39795,good
39796,good
39797,good
39798,average
39799,good
39800,average
39801,poor
39802,good
39803,good
39804,average
39805,good
39806,average
39807,average
39808,average
39809,poor
39810,average
39811,poor
39812,poor
39813,good
39814,good
39815,good
39816,average
39817,good
39818,good
39819,good
39820,poor
39821,poor
39822,average
39823,average
39824,average
39825,good
39826,average
39827,average
39828,poor
39829,good
39830,poor
39831,good
39832,poor
39833,average
39834,poor
39835,poor
39836,good
39837,average
39838,poor
39839,average
39840,poor
39841,good
39842,average
39843,poor
39844,good
39845,good
39846,good
39847,good
39848,poor
39849,good
39850,good
39851,poor
39852,poor
39853,poor
39854,average
39855,poor
39856,average
39857,average
39858,average
39859,poor
39860,poor
39861,average
39862,good
39863,good
39864,average
39865,average
39866,poor
39867,good
39868,good
39869,poor
39870,poor
39871,poor
39872,good
39873,poor
39874,good
39875,average
39876,average
39877,good
39878,average
39879,poor
39880,poor
39881,average
39882,average
39883,good
39884,average
39885,poor
39886,average
39887,good
39888,poor
39889,good
39890,good
39891,poor
39892,good
39893,average
39894,average
39895,poor
39896,good
39897,poor
39898,poor
39899,average
39900,poor
39901,average
39902,good
39903,good
39904,poor
39905,good
39906,good
39907,poor
39908,good
39909,good
39910,poor
39911,poor
39912,poor
39913,poor
39914,poor
39915,average
39916,good
39917,good
39918,good
39919,poor
39920,average
39921,poor
39922,poor
39923,good
39924,average
39925,good
39926,average
39927,average
39928,good
39929,poor
39930,poor
39931,average
39932,poor
39933,poor
39934,good
39935,poor
39936,poor
39937,poor
39938,good
39939,poor
39940,good
39941,good
39942,poor
39943,poor
39944,average
39945,poor
39946,poor
39947,good
39948,good
39949,average
39950,good
39951,good
39952,good
39953,good
39954,good
39955,average
39956,poor
39957,good
39958,poor
39959,poor
39960,good
39961,average
39962,average
39963,poor
39964,average
39965,good
39966,good
39967,average
39968,good
39969,poor
39970,average
39971,average
39972,good
39973,average
39974,good
39975,good
39976,poor
39977,good
39978,good
39979,good
39980,good
39981,good
39982,average
39983,poor
39984,poor
39985,poor
39986,good
39987,poor
39988,average
39989,poor
39990,good
39991,good
39992,average
39993,average
39994,poor
39995,good
39996,poor
39997,average
39998,poor
39999,poor
40000,good
40001,average
40002,good
40003,good
40004,good
40005,good
40006,poor
40007,poor
40008,poor
40009,poor
40010,poor
40011,poor
40012,good
40013,poor
40014,good
40015,good
40016,good
40017,poor
40018,good
40019,average
40020,good
40021,poor
40022,average
40023,average
40024,average
40025,good
40026,good
40027,good
40028,average
40029,average
40030,good
40031,good
40032,poor
40033,average
40034,good
40035,poor
40036,poor
40037,good
40038,average
40039,average
40040,poor
40041,average
40042,average
40043,good
40044,good
40045,poor
40046,average
40047,good
40048,average
40049,average
40050,average
40051,good
40052,poor
40053,average
40054,good
40055,average
40056,average
40057,average
40058,average
40059,good
40060,poor
40061,poor
40062,average
40063,poor
40064,poor
40065,average
40066,good
40067,good
40068,poor
40069,poor
40070,poor
40071,average
40072,average
40073,poor
40074,poor
40075,poor
40076,poor
40077,average
40078,good
40079,good
40080,average
40081,average
40082,poor
40083,average
40084,average
40085,average
40086,poor
40087,poor
40088,average
40089,poor
40090,good
40091,average
40092,poor
40093,good
40094,poor
40095,poor
40096,poor
40097,poor
40098,poor
40099,average
40100,average
40101,good
40102,poor
40103,poor
40104,good
40105,poor
40106,good
40107,poor
40108,poor
40109,good
40110,average
40111,poor
40112,poor
40113,good
40114,average
40115,average
40116,poor
40117,poor
40118,good
40119,average
40120,good
40121,average
40122,average
40123,good
40124,average
40125,average
40126,good
40127,good
40128,poor
40129,average
40130,poor
40131,average
40132,poor
40133,good
40134,poor
40135,good
40136,average
40137,average
40138,poor
40139,good
40140,average
40141,average
40142,average
40143,good
40144,good
40145,poor
40146,good
40147,average
40148,average
40149,poor
40150,good
40151,poor
40152,poor
40153,poor
40154,average
40155,good
40156,poor
40157,good
40158,good
40159,good
40160,poor
40161,good
40162,poor
40163,average
40164,average
40165,good
40166,poor
40167,average
40168,poor
40169,poor
40170,good
40171,poor
40172,good
40173,poor
40174,poor
40175,good
40176,good
40177,good
40178,average
40179,average
40180,poor
40181,average
40182,good
40183,average
40184,good
40185,average
40186,average
40187,good
40188,poor
40189,good
40190,good
40191,average
40192,poor
40193,good
40194,average
40195,good
40196,poor
40197,good
40198,poor
40199,good
40200,poor
40201,average
40202,average
40203,average
40204,good
40205,good
40206,poor
40207,average
40208,good
40209,poor
40210,average
40211,good
40212,good
40213,average
40214,poor
40215,poor
40216,good
40217,good
40218,average
40219,good
40220,good
40221,poor
40222,poor
40223,poor
40224,average
40225,good
40226,average
40227,average
40228,poor
40229,good
40230,good
40231,poor
40232,good
40233,average
40234,average
40235,average
40236,good
40237,good
40238,good
40239,poor
40240,poor
40241,good
40242,poor
40243,average
40244,average
40245,poor
40246,good
40247,poor
40248,poor
40249,average
40250,poor
40251,average
40252,good
40253,good
40254,good
40255,average
40256,good
40257,good
40258,good
40259,average
40260,average
40261,good
40262,average
40263,poor
40264,average
40265,average
40266,average
40267,average
40268,poor
40269,average
40270,average
40271,average
40272,average
40273,good
40274,good
40275,poor
40276,average
40277,poor
40278,good
40279,poor
40280,good
40281,good
40282,good
40283,average
40284,good
40285,good
40286,poor
40287,poor
40288,poor
40289,good
40290,poor
40291,average
40292,good
40293,good
40294,good
40295,average
40296,good
40297,poor
40298,poor
40299,average
40300,poor
40301,good
40302,good
40303,good
40304,good
40305,good
40306,good
40307,poor
40308,good
40309,poor
40310,average
40311,poor
40312,poor
40313,average
40314,poor
40315,average
40316,good
40317,average
40318,poor
40319,poor
40320,poor
40321,poor
40322,average
40323,poor
40324,poor
40325,poor
40326,poor
40327,poor
40328,good
40329,poor
40330,average
40331,average
40332,good
40333,average
40334,good
40335,average
40336,poor
40337,average
40338,poor
40339,poor
40340,good
40341,good
40342,good
40343,poor
40344,good
40345,good
40346,good
40347,good
40348,poor
40349,average
40350,poor
40351,poor
40352,good
40353,average
40354,poor
40355,good
40356,average
40357,good
40358,poor
40359,poor
40360,poor
40361,good
40362,average
40363,average
40364,poor
40365,average
40366,poor
40367,average
40368,poor
40369,poor
40370,poor
40371,good
40372,good
40373,good
40374,poor
40375,poor
40376,good
40377,good
40378,poor
40379,poor
40380,poor
40381,good
40382,poor
40383,average
40384,average
40385,poor
40386,good
40387,average
40388,good
40389,poor
40390,poor
40391,average
40392,average
40393,average
40394,poor
40395,poor
40396,average
40397,good
40398,poor
40399,good
40400,average
40401,good
40402,poor
40403,good
40404,good
40405,good
40406,poor
40407,poor
40408,good
40409,average
40410,average
40411,good
40412,poor
40413,average
40414,poor
40415,average
40416,average
40417,average
40418,average
40419,good
40420,poor
40421,good
40422,good
40423,poor
40424,poor
40425,poor
40426,poor
40427,poor
40428,poor
40429,good
40430,good
40431,average
40432,average
40433,good
40434,good
40435,poor
40436,good
40437,average
40438,good
40439,good
40440,average
40441,average
40442,average
40443,poor
40444,good
40445,poor
40446,poor
40447,average
40448,average
40449,average
40450,average
40451,average
40452,average
40453,average
40454,poor
40455,good
40456,average
40457,average
40458,average
40459,average
40460,good
40461,good
40462,good
40463,good
40464,poor
40465,average
40466,good
40467,good
40468,average
40469,good
40470,good
40471,poor
40472,good
40473,average
40474,poor
40475,average
40476,average
40477,good
40478,good
40479,poor
40480,poor
40481,poor
40482,average
40483,average
40484,good
40485,good
40486,average
40487,good
40488,good
40489,average
40490,poor
40491,average
40492,good
40493,poor
40494,good
40495,poor
40496,poor
40497,poor
40498,average
40499,average
40500,average
40501,average
40502,average
40503,good
40504,average
40505,average
40506,good
40507,good
40508,poor
40509,average
40510,good
40511,good
40512,average
40513,average
40514,good
40515,average
40516,average
40517,poor
40518,good
40519,poor
40520,poor
40521,poor
40522,average
40523,poor
40524,poor
40525,good
40526,good
40527,average
40528,poor
40529,poor
40530,poor
40531,poor
40532,poor
40533,good
40534,average
40535,average
40536,good
40537,good
40538,poor
40539,poor
40540,good
40541,average
40542,poor
40543,poor
40544,good
40545,average
40546,good
40547,good
40548,poor
40549,good
40550,good
40551,good
40552,good
40553,good
40554,poor
40555,average
40556,poor
40557,good
40558,poor
40559,average
40560,good
40561,average
40562,good
40563,average
40564,poor
40565,average
40566,average
40567,good
40568,good
40569,poor
40570,average
40571,average
40572,good
40573,good
40574,average
40575,average
40576,good
40577,average
40578,poor
40579,good
40580,good
40581,good
40582,average
40583,average
40584,good
40585,poor
40586,poor
40587,poor
40588,average
40589,good
40590,good
40591,average
40592,average
40593,poor
40594,good
40595,poor
40596,average
40597,good
40598,poor
40599,good
40600,average
40601,poor
40602,average
40603,average
40604,poor
40605,average
40606,good
40607,good
40608,average
40609,average
40610,good
40611,good
40612,good
40613,poor
40614,poor
40615,poor
40616,average
40617,good
40618,average
40619,poor
40620,good
40621,average
40622,poor
40623,poor
40624,average
40625,poor
40626,poor
40627,good
40628,poor
40629,poor
40630,poor
40631,poor
40632,good
40633,good
40634,poor
40635,average
40636,poor
40637,poor
40638,poor
40639,average
40640,poor
40641,poor
40642,average
40643,good
40644,good
40645,average
40646,average
